"YEAR","WEEK","CATEGORY","BRAND","SKU_NAME","COGS_PER_PIECE"
"2","34","Appliances","Edison, Tesla & Co","coffee percolator","70"
"2","37","Appliances","Edison, Tesla & Co","embroidery machine","48"
"2","37","Appliances","Edison, Tesla & Co","self-cleaning oven","59.4"
"2","38","Books","Venus and Sons","Gone Girl","18"
"2","40","Appliances","Edison, Tesla & Co","aroma lamp","192"
"2","43","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"2","43","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"2","43","Books","Venus and Sons","The Celestine Prophecy","38"
"2","43","Books","Venus and Sons","Sweet Valley High","38"
"2","44","Books","Venus and Sons","Nineteen Eighty-Four","13.5"
"2","45","Books","Venus and Sons","OSS 117","22.5"
"2","46","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"2","46","Books","Baccus, Apollo & Rosenkatz","The Alchemist","12"
"2","47","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"2","47","Books","Prometheus Publishing","Peyton Place","22.5"
"2","47","Books","Baccus, Apollo & Rosenkatz","The Hite Report","9.6"
"2","47","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"2","47","Books","Baccus, Apollo & Rosenkatz","Twilight","18"
"2","29","Appliances","Savvy Machines","convection microwave","49"
"2","29","Appliances","Savvy Machines","electric cooker","60"
"2","29","Appliances","Savvy Machines","panini sandwich grill","100"
"2","43","Books","Prometheus Publishing","Things Fall Apart","23.75"
"2","43","Books","Prometheus Publishing","A Wrinkle in Time","18"
"2","43","Books","Prometheus Publishing","The Prophet","10.8"
"2","46","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"2","47","Appliances","Kolben, Daněk","compactor","69.3"
"2","48","Books","Prometheus Publishing","The Name of the Rose","28.5"
"2","48","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"2","48","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"2","48","Appliances","Savvy Machines","electric cooker","60"
"2","49","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"2","49","Books","Baccus, Apollo & Rosenkatz","The Da Vinci Code","16"
"2","49","Appliances","Kolben, Daněk","micathermic heater","495"
"2","50","Books","Prometheus Publishing","Perfume","19"
"2","50","Books","Prometheus Publishing","The Prophet","10.8"
"2","50","Books","Prometheus Publishing","The Front Runner","16"
"2","50","Books","Prometheus Publishing","The Wheel of Time","32"
"2","50","Books","Baccus, Apollo & Rosenkatz","The Neverending Story","22.5"
"2","50","Appliances","Savvy Machines","bread machine","98"
"2","50","Appliances","Savvy Machines","kimchi refrigerator","500"
"2","51","Books","Prometheus Publishing","The Lost Symbol","19"
"2","51","Books","Prometheus Publishing","The Giver","19"
"2","51","Books","Baccus, Apollo & Rosenkatz","Valley of the Dolls","22.5"
"2","51","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"2","51","Appliances","Savvy Machines","beehive oven","50"
"2","52","Books","Prometheus Publishing","Virgin Soil Upturned","20"
"2","52","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"2","52","Appliances","Kolben, Daněk","convection oven","100"
"3","1","Books","Prometheus Publishing","Little Critter","14.25"
"3","1","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"3","2","Books","Prometheus Publishing","Me Before You","9.6"
"3","2","Books","Prometheus Publishing","Peyton Place","22.5"
"3","2","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","2","Appliances","Savvy Machines","convection microwave","49"
"3","3","Appliances","Savvy Machines","oil heater","58.8"
"3","4","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"3","4","Appliances","Kolben, Daněk","flame supervision device","96"
"3","5","Books","Baccus, Apollo & Rosenkatz","Peter Rabbit","22.5"
"3","6","Books","Prometheus Publishing","The Great Gatsby","36"
"3","7","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"3","7","Books","Prometheus Publishing","Where the Wild Things Are","32"
"3","7","Books","Baccus, Apollo & Rosenkatz","Valley of the Dolls","22.5"
"3","7","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"3","7","Appliances","Kolben, Daněk","air conditioner","101"
"3","8","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"3","8","Books","Prometheus Publishing","Kane and Abel","18"
"3","8","Books","Prometheus Publishing","The Poky Little Puppy","16"
"3","8","Books","Prometheus Publishing","Jack Reacher","18"
"3","8","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"3","8","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"3","8","Books","Baccus, Apollo & Rosenkatz","The Chronicles of Narnia","16"
"3","8","Appliances","Savvy Machines","panini sandwich grill","100"
"3","8","Appliances","Kolben, Daněk","internet refrigerator","196"
"3","9","Books","Prometheus Publishing","And Then There Were None","22.5"
"3","9","Books","Prometheus Publishing","Me Before You","9.6"
"3","9","Appliances","Kolben, Daněk","convection oven","100"
"3","10","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"3","10","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"3","10","Appliances","Kolben, Daněk","convection heater","48"
"3","11","Books","Prometheus Publishing","Harry Potter and the Prisoner of Azkaban","9.6"
"3","11","Books","Prometheus Publishing","Frank Merriwell","36"
"3","11","Books","Prometheus Publishing","The Wheel of Time","32"
"3","11","Appliances","Savvy Machines","panini sandwich grill","100"
"3","11","Appliances","Kolben, Daněk","convection heater","48"
"3","11","Appliances","Kolben, Daněk","dehumidifier","200"
"3","11","Appliances","Kolben, Daněk","patio heater","59.4"
"3","12","Books","Prometheus Publishing","The Name of the Rose","28.5"
"3","12","Books","Prometheus Publishing","The Lost Symbol","19"
"3","12","Books","Prometheus Publishing","Virgin Soil Upturned","20"
"3","12","Appliances","Kolben, Daněk","patio heater","59.4"
"3","12","Appliances","Kolben, Daněk","pressure fryer","60"
"3","13","Books","Prometheus Publishing","The Adventures of Pinocchio","18"
"3","13","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"3","13","Books","Prometheus Publishing","Jack Reacher","18"
"3","13","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"3","13","Appliances","Savvy Machines","oil heater","58.8"
"3","13","Appliances","Kolben, Daněk","convection oven","100"
"3","14","Appliances","Savvy Machines","beverage opener","101"
"3","15","Books","Prometheus Publishing","The Outsiders","19"
"3","15","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","15","Appliances","Kolben, Daněk","air conditioner","101"
"3","15","Appliances","Kolben, Daněk","home server","102"
"3","16","Books","Prometheus Publishing","The Poky Little Puppy","16"
"3","16","Books","Prometheus Publishing","Tuesdays with Morrie","16"
"3","16","Appliances","Savvy Machines","sewing machine","96"
"3","9","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"3","9","Books","Baccus, Apollo & Rosenkatz","Divine Comedy","32"
"3","9","Appliances","Savvy Machines","convection microwave","49"
"3","10","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"3","10","Books","Prometheus Publishing","The Shack","11.4"
"3","10","Books","Prometheus Publishing","No Longer Human","18"
"3","10","Books","Prometheus Publishing","The Giver","19"
"3","14","Books","Prometheus Publishing","The Outsiders","19"
"3","14","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"3","17","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"3","17","Books","Prometheus Publishing","The Outsiders","19"
"3","17","Books","Prometheus Publishing","Guess How Much I Love You","14.25"
"3","17","Books","Baccus, Apollo & Rosenkatz","The Bridges of Madison County","9.6"
"3","17","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"3","18","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"3","18","Books","Prometheus Publishing","Jack Reacher","18"
"3","19","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"3","19","Books","Baccus, Apollo & Rosenkatz","Dream of the Red Chamber","18"
"3","19","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"3","20","Books","Prometheus Publishing","No Longer Human","18"
"3","20","Appliances","Savvy Machines","convection microwave","49"
"3","20","Appliances","Kolben, Daněk","internet refrigerator","196"
"3","21","Books","Prometheus Publishing","Jaws","16"
"3","21","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"3","21","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"3","22","Books","Prometheus Publishing","Diana: Her True Story","11.4"
"3","22","Books","Baccus, Apollo & Rosenkatz","The Magic School Bus","20"
"3","22","Appliances","Kolben, Daněk","slow cooker","99"
"3","23","Books","Prometheus Publishing","Lolita","27"
"3","23","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"3","24","Books","Prometheus Publishing","You Can Heal Your Life","20"
"3","24","Books","Prometheus Publishing","Virgin Soil Upturned","20"
"3","24","Books","Baccus, Apollo & Rosenkatz","The Grapes of Wrath","13.5"
"3","24","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"3","24","Appliances","Savvy Machines","kimchi refrigerator","500"
"3","24","Appliances","Kolben, Daněk","dehumidifier","200"
"3","24","Appliances","Kolben, Daněk","micathermic heater","495"
"3","25","Books","Baccus, Apollo & Rosenkatz","The Da Vinci Code","16"
"3","25","Appliances","Savvy Machines","fan heater","50"
"3","26","Books","Prometheus Publishing","Watership Down","10.8"
"3","26","Books","Prometheus Publishing","No Longer Human","18"
"3","26","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"3","26","Books","Baccus, Apollo & Rosenkatz","Who Moved My Cheese?","16"
"3","26","Books","Baccus, Apollo & Rosenkatz","The Chronicles of Narnia","16"
"3","26","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"3","27","Books","Prometheus Publishing","War and Peace","14.25"
"3","27","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"3","28","Books","Baccus, Apollo & Rosenkatz","Your Erroneous Zones","22.5"
"3","28","Books","Baccus, Apollo & Rosenkatz","Wolf Totem","11.4"
"3","28","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","28","Appliances","Savvy Machines","fan heater","50"
"3","28","Appliances","Savvy Machines","panini sandwich grill","100"
"3","30","Books","Prometheus Publishing","The Very Hungry Caterpillar","23.75"
"3","30","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"3","30","Books","Baccus, Apollo & Rosenkatz","The Thorn Birds","10.8"
"3","30","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"2","21","Books","Baccus, Apollo & Rosenkatz","Mockingjay","23.75"
"2","32","Books","Prometheus Publishing","Jack Reacher","18"
"2","33","Books","Prometheus Publishing","Dirk Pitt","32"
"2","34","Appliances","Savvy Machines","oil heater","58.8"
"2","40","Books","Prometheus Publishing","Nancy Drew","22.5"
"2","16","Books","Heracles Print","Chicken Soup for the Soul","22.5"
"2","24","Books","Heracles Print","The Horse Whisperer","12"
"2","26","Books","Heracles Print","A Song of Ice and Fire","18"
"2","35","Books","Heracles Print","The Power of Positive Thinking","16"
"2","39","Books","Heracles Print","Gone with the Wind","28.5"
"2","39","Books","Heracles Print","The Bobbsey Twins","16"
"2","40","Books","Heracles Print","Chicken Soup for the Soul","22.5"
"1","52","Appliances","International Kitchen Machines","attic fan","202"
"2","11","Appliances","International Kitchen Machines","crepe maker","60"
"2","12","Books","Heracles Print","God's Little Acre","10.8"
"2","14","Books","Heracles Print","Think and Grow Rich","20"
"2","14","Books","Heracles Print","The Goal","16"
"2","20","Appliances","International Kitchen Machines","food steamer","500"
"1","38","Books","Venus and Sons","Fifty Shades","28.5"
"1","41","Appliances","Edison, Tesla & Co","rice cooker","99"
"1","50","Books","Venus and Sons","Harry Potter and the Philosopher's Stone","18"
"2","13","Books","Venus and Sons","Jonathan Livingston Seagull","27"
"2","16","Appliances","Edison, Tesla & Co","electric water boiler","70"
"2","22","Appliances","Edison, Tesla & Co","electric water boiler","70"
"2","23","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"2","25","Appliances","Edison, Tesla & Co","butane torch","100"
"2","26","Appliances","Edison, Tesla & Co","espresso machine","71.4"
"2","27","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"2","36","Books","Venus and Sons","Kon-Tiki: Across the Pacific in a Raft","18"
"2","36","Books","Venus and Sons","Man's Search for Meaning","27"
"2","39","Appliances","Edison, Tesla & Co","microwave oven","96"
"1","49","Appliances","Edison, Tesla & Co","coffee percolator","70"
"2","8","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"2","11","Books","Venus and Sons","The Gospel According to Peanuts","16"
"2","18","Books","Venus and Sons","Fear Street","27"
"2","18","Appliances","Edison, Tesla & Co","pressure cooker","202"
"2","21","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"2","22","Books","Venus and Sons","Catch-22","16"
"2","24","Books","Venus and Sons","The Kite Runner","22.5"
"2","29","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"2","33","Appliances","Edison, Tesla & Co","hair iron","196"
"2","38","Books","Venus and Sons","A Brief History of Time","16"
"2","38","Books","Venus and Sons","The Joy of Sex","9.6"
"2","45","Appliances","Edison, Tesla & Co","espresso machine","71.4"
"2","45","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"2","46","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"2","47","Books","Baccus, Apollo & Rosenkatz","To Kill a Mockingbird","18"
"2","43","Books","Prometheus Publishing","The Godfather","16"
"2","43","Books","Prometheus Publishing","The Outsiders","19"
"2","43","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"2","46","Books","Prometheus Publishing","The Girl with the Dragon Tattoo","27"
"2","46","Books","Prometheus Publishing","Where the Wild Things Are","32"
"2","47","Appliances","Kolben, Daněk","dehumidifier","200"
"2","48","Books","Prometheus Publishing","The Lost Symbol","19"
"2","48","Appliances","Savvy Machines","halogen oven","68.6"
"2","49","Books","Prometheus Publishing","The Godfather","16"
"2","49","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"2","49","Books","Baccus, Apollo & Rosenkatz","The Vampire Chronicles","20"
"2","50","Books","Prometheus Publishing","The Name of the Rose","28.5"
"2","50","Books","Prometheus Publishing","Norwegian Wood","14.25"
"2","50","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"2","51","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
"2","51","Appliances","Savvy Machines","clothes iron","500"
"2","52","Books","Baccus, Apollo & Rosenkatz","Heidi's Years of Learning and Travel","23.75"
"2","4","Appliances","Edison, Tesla & Co","electric water boiler","70"
"2","49","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","3","Books","Prometheus Publishing","Lolita","27"
"3","4","Books","Baccus, Apollo & Rosenkatz","Who Moved My Cheese?","16"
"3","4","Appliances","Savvy Machines","kimchi refrigerator","500"
"3","5","Books","Prometheus Publishing","Angels & Demons","10.8"
"3","5","Books","Prometheus Publishing","A Wrinkle in Time","18"
"3","5","Books","Baccus, Apollo & Rosenkatz","The Neverending Story","22.5"
"3","5","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","8","Appliances","Savvy Machines","beehive oven","50"
"3","8","Appliances","Savvy Machines","halogen oven","68.6"
"3","10","Appliances","Kolben, Daněk","home server","102"
"3","11","Books","Prometheus Publishing","The Outsiders","19"
"3","13","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"3","13","Books","Baccus, Apollo & Rosenkatz","The Dukan Diet","18"
"3","15","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"3","15","Books","Baccus, Apollo & Rosenkatz","The Girl on the Train","18"
"3","15","Appliances","Savvy Machines","clothes iron","500"
"3","16","Books","Prometheus Publishing","Lolita","27"
"3","10","Books","Prometheus Publishing","The Godfather","16"
"3","17","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
"3","18","Books","Prometheus Publishing","What to Expect When You're Expecting","32"
"3","19","Books","Prometheus Publishing","Virgin Soil Upturned","20"
"3","19","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"3","19","Books","Prometheus Publishing","Peyton Place","22.5"
"3","21","Books","Prometheus Publishing","Kane and Abel","18"
"3","21","Books","Prometheus Publishing","The Wind in the Willows","9.6"
"3","21","Books","Prometheus Publishing","The Giver","19"
"3","21","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"3","21","Books","Baccus, Apollo & Rosenkatz","The Grapes of Wrath","13.5"
"3","22","Books","Baccus, Apollo & Rosenkatz","The Hunger Games","19"
"3","22","Appliances","Savvy Machines","panini sandwich grill","100"
"3","23","Appliances","Kolben, Daněk","sandwich toaster","50"
"3","24","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"3","25","Books","Prometheus Publishing","The Shack","11.4"
"3","25","Books","Prometheus Publishing","The Good Soldier Švejk","18"
"3","25","Books","Baccus, Apollo & Rosenkatz","San-Antonio","12"
"3","26","Books","Prometheus Publishing","Robert Langdon","22.5"
"3","26","Books","Prometheus Publishing","Dirk Pitt","32"
"4","33","Books","Heracles Print","The Tale of Peter Rabbit","36"
"4","30","Books","Venus and Sons","A Brief History of Time","16"
"4","32","Books","Venus and Sons","Thomas the Tank Engine","36"
"4","35","Appliances","Savvy Machines","radiator","100"
"4","40","Appliances","Kolben, Daněk","kettle","200"
"4","41","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"4","29","Appliances","Savvy Machines","boiler","490"
"4","50","Appliances","Savvy Machines","beehive oven","50"
"4","50","Appliances","Savvy Machines","hair dryer","510"
"4","50","Appliances","Kolben, Daněk","slow cooker","99"
"4","52","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"4","52","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"4","52","Appliances","Kolben, Daněk","micathermic heater","495"
"4","29","Books","Prometheus Publishing","Me Before You","9.6"
"4","37","Books","Prometheus Publishing","Uncle Styopa","36"
"4","37","Books","Baccus, Apollo & Rosenkatz","The Baby-sitters Club","18"
"4","39","Appliances","Kolben, Daněk","fire pot","480"
"4","42","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"3","14","Books","Venus and Sons","The Total Woman","16"
"3","25","Books","Venus and Sons","Jonathan Livingston Seagull","27"
"3","22","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"3","41","Appliances","Edison, Tesla & Co","microwave oven","96"
"3","41","Appliances","Savvy Machines","sewing machine","96"
"3","46","Books","Heracles Print","A Message to Garcia","36"
"3","46","Books","Heracles Print","The Bobbsey Twins","16"
"4","11","Books","Heracles Print","Noddy","20"
"4","18","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"4","41","Books","Baccus, Apollo & Rosenkatz","Divine Comedy","32"
"4","39","Books","Venus and Sons","The Secret Diary of Adrian Mole, Aged 13¾","11.4"
"4","46","Books","Venus and Sons","Gone Girl","18"
"4","34","Books","Heracles Print","Life After Life","19"
"4","44","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"4","45","Books","Venus and Sons","The Shadow of the Wind","20"
"4","51","Books","Baccus, Apollo & Rosenkatz","Your Erroneous Zones","22.5"
"4","48","Books","Heracles Print","Think and Grow Rich","20"
"4","50","Books","Venus and Sons","The Old Man and the Sea","19"
"4","49","Books","Venus and Sons","Santa Evita","36"
"4","43","Books","Venus and Sons","Nineteen Eighty-Four","13.5"
"4","39","Books","Heracles Print","Pride and Prejudice","27"
"4","43","Books","Venus and Sons","Fifty Shades","28.5"
"4","38","Appliances","Edison, Tesla & Co","electric water boiler","70"
"4","44","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"4","46","Books","Venus and Sons","Millennium","19"
"4","45","Books","Venus and Sons","OSS 117","22.5"
"4","51","Books","Baccus, Apollo & Rosenkatz","The Da Vinci Code","16"
"4","52","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"4","40","Books","Heracles Print","The Purpose Driven Life","38"
"4","40","Appliances","Edison, Tesla & Co","pneumatic vacuum","57.6"
"4","42","Books","Heracles Print","Miffy","23.75"
"4","45","Appliances","International Kitchen Machines","icebox","102"
"4","44","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"4","44","Appliances","Edison, Tesla & Co","pneumatic vacuum","57.6"
"4","49","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"4","48","Books","Venus and Sons","Wild Swans","22.5"
"4","52","Books","Venus and Sons","Charlotte's Web","18"
"4","48","Books","Baccus, Apollo & Rosenkatz","The Secret","32"
"4","51","Books","Baccus, Apollo & Rosenkatz","Musashi","11.4"
"4","52","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"4","29","Appliances","Kolben, Daněk","convection heater","48"
"4","37","Books","Baccus, Apollo & Rosenkatz","What Color is Your Parachute?","12"
"4","42","Books","Prometheus Publishing","The Adventures of Pinocchio","18"
"4","45","Books","Prometheus Publishing","You Can Heal Your Life","20"
"4","50","Books","Prometheus Publishing","Me Before You","9.6"
"4","22","Books","Heracles Print","The Common Sense Book of Baby and Child Care","11.4"
"4","22","Appliances","International Kitchen Machines","icebox","102"
"4","23","Books","Heracles Print","The Goal","16"
"4","26","Books","Heracles Print","Black Beauty","11.4"
"4","52","Books","Heracles Print","The Hardy Boys","20"
"4","21","Books","Heracles Print","Magic Tree House","32"
"4","30","Books","Heracles Print","The Power of Positive Thinking","16"
"4","23","Books","Venus and Sons","Where's Wally?","27"
"4","42","Appliances","Edison, Tesla & Co","rotisserie","510"
"4","45","Books","Venus and Sons","Berenstain Bears","19"
"4","28","Appliances","Edison, Tesla & Co","field kitchen","60"
"4","40","Books","Venus and Sons","Discworld","14.25"
"4","42","Books","Venus and Sons","The Secret Diary of Adrian Mole, Aged 13¾","11.4"
"4","44","Appliances","Edison, Tesla & Co","electric water boiler","70"
"4","39","Appliances","Edison, Tesla & Co","rice cooker","99"
"4","43","Appliances","International Kitchen Machines","food steamer","500"
"4","44","Books","Baccus, Apollo & Rosenkatz","The Exorcist","24"
"4","32","Books","Venus and Sons","The Joy of Sex","9.6"
"4","32","Books","Venus and Sons","The Gruffalo","19"
"4","47","Books","Venus and Sons","A Brief History of Time","16"
"4","50","Appliances","International Kitchen Machines","coffeemaker","495"
"4","51","Books","Heracles Print","Magic Tree House","32"
"4","42","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"4","40","Books","Venus and Sons","The Total Woman","16"
"4","51","Appliances","Savvy Machines","dishwasher","48"
"4","7","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"4","7","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"4","8","Books","Venus and Sons","The Hitchhiker's Guide to the Galaxy","20"
"4","8","Books","Venus and Sons","Fear Street","27"
"4","12","Appliances","Edison, Tesla & Co","rice polisher","100"
"4","16","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"4","16","Books","Venus and Sons","Catch-22","16"
"4","16","Books","Venus and Sons","Santa Evita","36"
"4","17","Books","Venus and Sons","The Gospel According to Peanuts","16"
"4","21","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"4","21","Books","Venus and Sons","The Secret Diary of Adrian Mole, Aged 13¾","11.4"
"4","21","Books","Venus and Sons","The Shadow of the Wind","20"
"4","21","Books","Venus and Sons","The Old Man and the Sea","19"
"4","22","Books","Venus and Sons","Life of Pi","22.5"
"4","24","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"4","24","Appliances","Edison, Tesla & Co","embroidery machine","48"
"4","26","Books","Venus and Sons","Catching Fire","12"
"4","26","Books","Venus and Sons","A Brief History of Time","16"
"4","26","Books","Venus and Sons","Sweet Valley High","38"
"4","26","Books","Venus and Sons","Thomas the Tank Engine","36"
"4","29","Books","Venus and Sons","Kon-Tiki: Across the Pacific in a Raft","18"
"4","29","Books","Venus and Sons","The Gospel According to Peanuts","16"
"4","29","Books","Venus and Sons","Fear Street","27"
"4","29","Appliances","Edison, Tesla & Co","air fryer","99"
"4","33","Books","Venus and Sons","The Eagle Has Landed","22.5"
"4","33","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"4","33","Books","Venus and Sons","The Celestine Prophecy","38"
"4","33","Books","Venus and Sons","The Hitchhiker's Guide to the Galaxy","20"
"4","34","Books","Venus and Sons","OSS 117","22.5"
"4","34","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"4","36","Books","Venus and Sons","The Old Man and the Sea","19"
"4","36","Appliances","Edison, Tesla & Co","popcorn maker","70"
"4","38","Appliances","Edison, Tesla & Co","pressure cooker","202"
"4","38","Appliances","Edison, Tesla & Co","self-cleaning oven","59.4"
"4","39","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"4","39","Books","Venus and Sons","A Brief History of Time","16"
"4","40","Books","Venus and Sons","Gone Girl","18"
"4","40","Books","Venus and Sons","Man's Search for Meaning","27"
"4","40","Books","Venus and Sons","The Gospel According to Peanuts","16"
"4","40","Books","Venus and Sons","Sweet Valley High","38"
"4","41","Books","Venus and Sons","Catching Fire","12"
"4","41","Books","Venus and Sons","Kon-Tiki: Across the Pacific in a Raft","18"
"4","41","Books","Venus and Sons","Interpreter of Maladies","13.5"
"4","41","Books","Venus and Sons","Sweet Valley High","38"
"4","41","Books","Venus and Sons","Millennium","19"
"4","41","Books","Venus and Sons","Pippi Longstocking","18"
"4","42","Books","Venus and Sons","Charlotte's Web","18"
"4","43","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"4","44","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"4","47","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"4","47","Books","Venus and Sons","The Kite Runner","22.5"
"4","47","Books","Venus and Sons","Santa Evita","36"
"4","51","Appliances","Edison, Tesla & Co","air ioniser","495"
"4","51","Appliances","Edison, Tesla & Co","aroma lamp","192"
"4","52","Books","Venus and Sons","The Eagle Has Landed","22.5"
"4","52","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"4","52","Books","Venus and Sons","Santa Evita","36"
"4","52","Books","Venus and Sons","Where's Wally?","27"
"4","18","Appliances","Edison, Tesla & Co","ceiling fan","480"
"4","18","Appliances","Edison, Tesla & Co","coffee percolator","70"
"4","18","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"4","18","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"4","47","Appliances","Edison, Tesla & Co","pneumatic vacuum","57.6"
"4","47","Appliances","Edison, Tesla & Co","rice cooker","99"
"3","35","Appliances","Edison, Tesla & Co","instant hot water dispenser","500"
"3","40","Books","Venus and Sons","The Gospel According to Peanuts","16"
"4","2","Books","Venus and Sons","Nineteen Eighty-Four","13.5"
"4","19","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"4","26","Appliances","Edison, Tesla & Co","butane torch","100"
"4","26","Appliances","Edison, Tesla & Co","set-n-forget cooker","60"
"4","42","Appliances","Edison, Tesla & Co","aroma lamp","192"
"4","48","Appliances","Edison, Tesla & Co","garbage disposal unit","70.7"
"4","29","Appliances","Edison, Tesla & Co","pneumatic vacuum","57.6"
"4","41","Books","Venus and Sons","Fifty Shades","28.5"
"4","42","Books","Venus and Sons","Catching Fire","12"
"4","47","Books","Venus and Sons","Fifty Shades","28.5"
"4","21","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"3","7","Books","Venus and Sons","Wild Swans","22.5"
"3","7","Books","Venus and Sons","Fifty Shades","28.5"
